科目编码,科目名称,核算维度编码,核算维度名称,期初余额借方,期初余额贷方,本年累计借方,本年累计贷方,期末余额借方,期末余额贷方,文件来源,公司,期间,币别,subject_code_path,subject_name_path,is_dimension_row,年份
,,02.0132,江苏斯凯氟复合材料有限公司,0.0,51000.0,148701.0,169046.0,0.0,71345.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0140,泰旋机械科技（上海）有限公司,9200.0,0.0,2100.0,0.0,11300.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0141,广州市德伯技高工业技术股份有限公司,0.0,0.0,3048.0,3048.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0142,清远市正德机械设备自动化科技有限公司,0.0,0.0,19950.0,18020.0,1930.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0143,广东正德材料表面科技有限公司,0.0,0.0,129600.0,129600.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0144,广州市启业制辊有限公司,0.0,0.0,27700.0,27700.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0145,无锡科联自控技术有限公司,17500.0,0.0,3000.0,3000.0,17500.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0146,佛山市科旭达机电设备有限公司,0.0,4298.599999999977,173967.36,199280.76,0.0,29612.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0149,江苏卓彦新材料科技有限公司,0.0,3096.0,3096.0,0.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0151,kingfa SCi&TECH （Europe） GmbH,0.0,97122.92,3858.75,12457.69,0.0,105721.86,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0152,深圳市哈德胜精密科技股份有限公司,6000.0,0.0,0.0,0.0,6000.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0153,佛山市沛钰科技有限公司,0.0,1950.0,3850.0,3800.0,0.0,1900.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0155,东莞莞晨精密模具有限公司,0.0,1800.0,1800.0,0.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0156,东莞湃清低温设备有限公司,0.0,0.0,3300.0,3300.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0157,信宜华辉数控机床有限公司,0.0,0.0,390000.0,0.0,390000.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0158,厦门特印实业有限公司,5430.0,0.0,0.0,0.0,5430.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0159,清远市弘创机械设备有限公司,10000.0,0.0,0.0,0.0,10000.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0160,东莞市建拓刀具技术有限公司,0.0,0.0,10180.0,10180.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0162,江阴市朗力润滑技术有限公司,0.0,0.0,45000.0,45000.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0163,安徽省金屹等离子体电源科技有限公司,0.0,0.0,125000.0,267600.0,0.0,142600.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0164,荣海新材料（东莞）有限公司,0.0,0.0,14760.0,16560.0,0.0,1800.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0167,深圳市得利高丝印器材有限公司,0.0,0.0,6120.0,9180.0,0.0,3060.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0171,东莞市胜牌电线电缆有限公司,0.0,0.0,2624.0,2624.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0172,江苏金紫轩金属科技有限公司,0.0,0.0,8320.0,8320.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0173,清远市冠阳燃气有限公司,0.0,0.0,2800.0,2800.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0174,固尔美机械科技（苏州）有限公司,0.0,0.0,7500.0,7500.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0175,东莞市柯澜润滑油科技有限公司,0.0,0.0,0.0,1000.0,0.0,1000.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0176,青岛力川机电设备有限公司,0.0,0.0,0.0,21535.0,0.0,21535.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,02.0177,广州市翎滤净化设备有限公司,0.0,0.0,0.0,32400.0,0.0,32400.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,03.0002,广州美承塑料有限公司,0.0,26888.0,53567.0,48493.0,0.0,21814.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,03.0003,广州市黄埔区九佛成业印刷厂,0.0,0.0,42470.0,58165.0,0.0,15695.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,03.0009,深圳市鼎盛鑫胶管有限公司,0.0,100850.0,128550.0,27700.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,03.0012,广州市林稀包装材料有限公司,0.0,3300.0,5900.0,2600.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,03.0014,佛山市南海伟星纸品有限公司,0.0,9472.0,22924.0,13452.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,06.0001,广州市远固劳保用品有限公司,0.0,34823.8,72407.88,77969.92,0.0,40385.84,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
,,06.0002,广州曦辉服饰有限公司,0.0,0.0,9762.0,20262.0,0.0,10500.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2202/2202.07/,/应付账款/低值易耗品供应商/,True,2025
2211,应付职工薪酬,,,0.0,3125363.66,27595082.13,28191055.84,0.0,3721337.37,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/,/应付职工薪酬/,False,2025
2211.01,　　工资,,,0.0,3086977.66,23619132.29,24253492.0,0.0,3721337.37,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.01/,/应付职工薪酬/工资/,False,2025
2211.02,　　职工福利,,,0.0,38386.0,2042809.91,2004423.91,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.02/,/应付职工薪酬/职工福利/,False,2025
2211.05,　　社会保险费,,,0.0,0.0,1729351.93,1729351.93,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.05/,/应付职工薪酬/社会保险费/,False,2025
2211.05.01,　　　　医疗保险费,,,0.0,0.0,458448.95,458448.95,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.05/2211.05.01/,/应付职工薪酬/社会保险费/医疗保险费/,False,2025
2211.05.02,　　　　工伤保险费,,,0.0,0.0,38845.04,38845.04,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.05/2211.05.02/,/应付职工薪酬/社会保险费/工伤保险费/,False,2025
2211.05.04,　　　　养老保险费,,,0.0,0.0,1193212.9,1193212.9,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.05/2211.05.04/,/应付职工薪酬/社会保险费/养老保险费/,False,2025
2211.05.05,　　　　失业保险费,,,0.0,0.0,38845.04,38845.04,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.05/2211.05.05/,/应付职工薪酬/社会保险费/失业保险费/,False,2025
2211.07,　　职工教育经费,,,0.0,0.0,1776.0,1776.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.07/,/应付职工薪酬/职工教育经费/,False,2025
2211.08,　　住房公积金,,,0.0,0.0,202012.0,202012.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2211/2211.08/,/应付职工薪酬/住房公积金/,False,2025
2221,应交税费,,,11663974.49,0.0,21116897.17,22239829.6,10541042.06,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/,/应交税费/,False,2025
2221.01,　　应交增值税,,,0.0,473360.98,17915408.75,17275624.54,166423.23,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/,/应交税费/应交增值税/,False,2025
2221.01.01,　　　　进项税额,,,67858472.83,0.0,14316557.4,2888.73,82172141.5,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/,/应交税费/应交增值税/进项税额/,False,2025
2221.01.01.01,　　　　　　增值税发票,,,67409853.97,0.0,14312546.54,0.0,81722400.51,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.01/,/应交税费/应交增值税/进项税额/增值税发票/,False,2025
2221.01.01.02,　　　　　　海关代征,,,627334.32,0.0,0.0,0.0,627334.32,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.02/,/应交税费/应交增值税/进项税额/海关代征/,False,2025
2221.01.01.04,　　　　　　国内旅客运输服务,,,18052.829999999998,0.0,4010.86,0.0,22063.69,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.04/,/应交税费/应交增值税/进项税额/国内旅客运输服务/,False,2025
2221.01.01.04.01,　　　　　　　　国内旅客运输服务（3%税率）,,,5003.67,0.0,1796.7,0.0,6800.37,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.04/2221.01.01.04.01/,/应交税费/应交增值税/进项税额/国内旅客运输服务/国内旅客运输服务（3%税率）/,False,2025
2221.01.01.04.02,　　　　　　　　国内旅客运输服务（9%税率）,,,13049.16,0.0,2214.16,0.0,15263.32,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.04/2221.01.01.04.02/,/应交税费/应交增值税/进项税额/国内旅客运输服务/国内旅客运输服务（9%税率）/,False,2025
2221.01.01.06,　　　　　　进项税额转出,,,0.0,196768.29,0.0,2888.73,0.0,199657.02,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.01/2221.01.01.06/,/应交税费/应交增值税/进项税额/进项税额转出/,False,2025
2221.01.02,　　　　销项税额,,,0.0,70834642.31,0.0,17272735.81,0.0,88107378.12,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.02/,/应交税费/应交增值税/销项税额/,False,2025
2221.01.02.01,　　　　　　增值税发票,,,0.0,70801984.16,0.0,17272664.16,0.0,88074648.32,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.02/2221.01.02.01/,/应交税费/应交增值税/销项税额/增值税发票/,False,2025
2221.01.02.02,　　　　　　不开票销项税,,,0.0,32658.15,0.0,71.65,0.0,32729.8,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.02/2221.01.02.02/,/应交税费/应交增值税/销项税额/不开票销项税/,False,2025
2221.01.07,　　　　转出未交增值税,,,2502007.59,0.0,3598618.96,0.0,6100626.55,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.07/,/应交税费/应交增值税/转出未交增值税/,False,2025
2221.01.08,　　　　通行费电子发票,,,800.91,0.0,232.39,0.0,1033.3,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.01/2221.01.08/,/应交税费/应交增值税/通行费电子发票/,False,2025
2221.05,　　应交所得税,,,12609847.0,0.0,0.0,2225724.19,10384122.81,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.05/,/应交税费/应交所得税/,False,2025
2221.07,　　应交城市维护建设税,,,0.0,28889.56,280792.89,251903.33,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.07/,/应交税费/应交城市维护建设税/,False,2025
2221.11,　　应交教育费附加,,,0.0,12381.24,120339.81,107958.57,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.11/,/应交税费/应交教育费附加/,False,2025
2221.12,　　应交地方教育附加,,,0.0,8254.16,80226.54,71972.38,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.12/,/应交税费/应交地方教育附加/,False,2025
2221.13,　　代扣个人所得税,,,0.0,10278.600000000006,74141.41,73366.79,0.0,9503.98,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.13/,/应交税费/代扣个人所得税/,False,2025
2221.14,　　未交增值税,,,0.0,412707.97,2645987.77,2233279.8,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2221/2221.14/,/应交税费/未交增值税/,False,2025
2241,其他应付款,,,0.0,41341825.64,28371029.11,25765521.52,0.0,38736318.05,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/,/其他应付款/,False,2025
2241.02,供应商往来,,,0.0,100000.0,0.0,0.0,0.0,100000.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.02/,/其他应付款/供应商往来/,False,2025
,,07.0178,广州市翔越物流有限公司,0.0,100000.0,0.0,0.0,0.0,100000.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.02/,/其他应付款/供应商往来/,True,2025
2241.04,统支款,,,0.0,41011347.55,12040739.41,4465203.97,0.0,33435812.11,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.04/,/其他应付款/统支款/,False,2025
,,001,广州金发碳纤维新材料发展有限公司,0.0,41011347.55,12040739.41,4465203.97,0.0,33435812.11,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.04/,/其他应付款/统支款/,True,2025
2241.05,关联方往来,,,0.0,321641.81999999844,15002906.94,19623750.44,0.0,4942485.32,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.05/,/其他应付款/关联方往来/,False,2025
,,01.0012,金发科技股份有限公司,0.0,0.0,2583.33,0.0,2583.33,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.05/,/其他应付款/关联方往来/,True,2025
,,01.0033,广东金发科技有限公司,0.0,321641.81999999844,15000323.61,19623750.44,0.0,4945068.65,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.05/,/其他应付款/关联方往来/,True,2025
2241.06,　　社保-个人,,,105556.99000000002,0.0,731231.12,705244.78,131543.33,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.06/,/其他应付款/社保-个人/,False,2025
2241.07,　　公积金-个人,,,32823.0,0.0,202012.0,186426.0,48409.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.07/,/其他应付款/公积金-个人/,False,2025
2241.10,　　其他,,,0.0,47216.26000000007,394139.64,784896.33,0.0,437972.95,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2241/2241.10/,/其他应付款/其他/,False,2025
2901,递延所得税负债,,,0.0,15787783.03,0.0,-877041.25,0.0,14910741.78,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/2901/,/递延所得税负债/,False,2025
4001,实收资本,,,0.0,50000000.0,0.0,0.0,0.0,50000000.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4001/,/实收资本/,False,2025
,,001,广州金发碳纤维新材料发展有限公司,0.0,50000000.0,0.0,0.0,0.0,50000000.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4001/,/实收资本/,True,2025
4101,盈余公积,,,0.0,3041778.55,0.0,0.0,0.0,3041778.55,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4101/,/盈余公积/,False,2025
4101.01,　　法定盈余公积,,,0.0,3041778.55,0.0,0.0,0.0,3041778.55,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4101/4101.01/,/盈余公积/法定盈余公积/,False,2025
4103,本年利润,,,0.0,30417785.5,129299362.62,132888843.09,0.0,34007265.97,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4103/,/本年利润/,False,2025
4104,利润分配,,,3041778.55,0.0,0.0,0.0,3041778.55,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4104/,/利润分配/,False,2025
4104.01,　　提取法定盈余公积,,,3041778.55,0.0,0.0,0.0,3041778.55,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/4104/4104.01/,/利润分配/提取法定盈余公积/,False,2025
5001,生产成本,,,0.0,0.0,51863070.68,51863070.68,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/,/生产成本/,False,2025
5001.02,直接人工,,,0.0,0.0,21427201.4,21427201.4,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.02/,/生产成本/直接人工/,False,2025
,,05.01,生产运营部,0.0,0.0,13310486.21,13310486.21,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.02/,/生产成本/直接人工/,True,2025
,,05.05,计划仓储科,0.0,0.0,9922.0,9922.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.02/,/生产成本/直接人工/,True,2025
,,09.04,热固-生产组,0.0,0.0,8106793.19,8106793.19,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.02/,/生产成本/直接人工/,True,2025
5001.03,制造费用,,,0.0,0.0,30435869.28,30435869.28,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,False,2025
,,05.01,生产运营部,0.0,0.0,10839588.66,10839588.66,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.02,生产一科,0.0,0.0,75190.88,75190.88,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.03,生产二科,0.0,0.0,105545.39,105545.39,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.04,生产运营部-综合组,0.0,0.0,766.01,766.01,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.05,计划仓储科,0.0,0.0,1677859.2,1677859.2,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.07,设备维保科,0.0,0.0,2595487.04,2595487.04,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.09,613-复合,0.0,0.0,3994214.91,3994214.91,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.10,613-裁切,0.0,0.0,281994.53,281994.53,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.11,613-分切,0.0,0.0,4686.65,4686.65,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.12,614-预浸,0.0,0.0,2359316.7,2359316.7,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.13,614-蜂窝芯,0.0,0.0,283175.06,283175.06,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.15,617-复合,0.0,0.0,2947790.7,2947790.7,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.16,617-裁切,0.0,0.0,226631.23,226631.23,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.17,617-预浸,0.0,0.0,721761.16,721761.16,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.18,617-分切,0.0,0.0,125443.64,125443.64,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.22,生产运营部-公共,0.0,0.0,1241153.34,1241153.34,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.23,618-喷涂,0.0,0.0,155520.84,155520.84,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.24,613-拼接,0.0,0.0,0.0,0.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,05.25,618-模压,0.0,0.0,10030.62,10030.62,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,09.01,热固运营组,0.0,0.0,716.81,716.81,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,09.04,热固-生产组,0.0,0.0,2772064.67,2772064.67,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
,,99.01,公共,0.0,0.0,16931.24,16931.24,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5001/5001.03/,/生产成本/制造费用/,True,2025
5101,制造费用,,,0.0,0.0,30435869.28,30435869.28,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/,/制造费用/,False,2025
5101.01,业务招待费,,,0.0,0.0,16349.84,16349.84,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.01/,/制造费用/业务招待费/,False,2025
,,05.01/SK001354,生产运营部/任杰,0.0,0.0,16161.84,16161.84,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.01/,/制造费用/业务招待费/,True,2025
,,05.02/037,生产一科/吴永磊,0.0,0.0,188.0,188.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.01/,/制造费用/业务招待费/,True,2025
5101.02,差旅费,,,0.0,0.0,13832.52,13832.52,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,False,2025
,,05.01/003,生产运营部/赵宇,0.0,0.0,477.67,477.67,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.01/SK001354,生产运营部/任杰,0.0,0.0,4542.74,4542.74,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.02/037,生产一科/吴永磊,0.0,0.0,432.04,432.04,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.03/070,生产二科/潘伟豪,0.0,0.0,1693.97,1693.97,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.05/030,计划仓储科/刘建平,0.0,0.0,400.0,400.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.05/K034366,计划仓储科/孟宇,0.0,0.0,328.3,328.3,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
,,05.07/063,设备维保科/欧志坚,0.0,0.0,800.0,800.0,0.0,0.0,ky-fh-202507.csv,广东金发复合材料有限公司,2025,综合本位币,/5101/5101.02/,/制造费用/差旅费/,True,2025
